2026-06-30 12:58:00 [Trigger] Trigger app started; polling http://127.0.0.1:5000/monitor-data
2026-06-30 12:58:00 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T10:58:00.227311+00:00", "flight_number": "CD5678", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight CD5678: Cabin Pressure current=15.48 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.48, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight CD5678: Cabin Pressure current=15.48 expected min=10.9 max=14.7", "first_detected": "2026-06-30T10:58:00.227302+00:00"}]}
2026-06-30 13:29:17 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:29:17.261087+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight JK7890: Cabin Pressure current=15.77 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.77, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight JK7890: Cabin Pressure current=15.77 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:29:17.261078+00:00"}]}
2026-06-30 13:29:38 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:29:38.981787+00:00", "flight_number": "AA4826", "simple_status": "Cruise", "new_error_type": "WiFi Usage", "new_error_message": "Flight AA4826: WiFi Usage current=0 expected min=1 for status=Cruise", "triggered_parameter": "WiFi Usage", "recorded_value": 0, "issue_description": "Abnormal system usage pattern detected: Wi-Fi usage should be active but is zero.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight AA4826: WiFi Usage current=0 expected min=1 for status=Cruise", "first_detected": "2026-06-30T11:29:38.981777+00:00"}]}
2026-06-30 13:29:59 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:29:59.646742+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:29:59.646735+00:00"}]}
2026-06-30 13:30:20 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:30:20.417179+00:00", "flight_number": "CC6401", "simple_status": "Cruise", "new_error_type": "Cabin Pressure", "new_error_message": "Flight CC6401: Cabin Pressure current=9.81 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.81, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight CC6401: Cabin Pressure current=9.81 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:30:20.417171+00:00"}]}
2026-06-30 13:30:41 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:30:41.201394+00:00", "flight_number": "CD5678", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight CD5678: Cabin Pressure current=16.02 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 16.02, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight CD5678: Cabin Pressure current=16.02 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:30:41.201384+00:00"}]}
2026-06-30 13:31:02 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:31:02.186858+00:00", "flight_number": "LM1235", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight LM1235: Cabin Pressure current=15.99 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.99, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight LM1235: Cabin Pressure current=15.99 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:31:02.186848+00:00"}]}
2026-06-30 13:31:22 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:31:22.926390+00:00", "flight_number": "YZ7531", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight YZ7531: Cabin Pressure current=10.03 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.03, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight YZ7531: Cabin Pressure current=10.03 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:31:22.926380+00:00"}]}
2026-06-30 13:31:43 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:31:43.594668+00:00", "flight_number": "YZ7531", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight YZ7531: Cabin Pressure current=10.29 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.29, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight YZ7531: Cabin Pressure current=10.29 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:31:43.594657+00:00"}]}
2026-06-30 13:32:05 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:32:05.493785+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight GH3456: Cabin Pressure current=16.08 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 16.08, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight GH3456: Cabin Pressure current=16.08 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:32:05.493777+00:00"}]}
2026-06-30 13:32:26 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:32:26.200779+00:00", "flight_number": "EF9012", "simple_status": "Parked", "new_error_type": "WiFi Usage", "new_error_message": "Flight EF9012: WiFi Usage current=142 expected max=0 for status=Parked", "triggered_parameter": "WiFi Usage", "recorded_value": 142, "issue_description": "Abnormal system usage pattern detected: Wi-Fi activity is present when it should be disabled.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight EF9012: WiFi Usage current=142 expected max=0 for status=Parked", "first_detected": "2026-06-30T11:32:26.200770+00:00"}]}
2026-06-30 13:32:46 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:32:46.943784+00:00", "flight_number": "ST1357", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight ST1357: Cabin Pressure current=9.96 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.96, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight ST1357: Cabin Pressure current=9.96 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:32:46.943775+00:00"}]}
2026-06-30 13:33:07 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:33:07.680056+00:00", "flight_number": "LM1235", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight LM1235: Cabin Pressure current=9.46 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.46, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight LM1235: Cabin Pressure current=9.46 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:33:07.680047+00:00"}]}
2026-06-30 13:33:29 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:33:29.356307+00:00", "flight_number": "AB1234", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight AB1234: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight AB1234: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:33:29.356298+00:00"}]}
2026-06-30 13:33:50 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:33:50.008749+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:33:50.008739+00:00"}]}
2026-06-30 13:34:10 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:34:10.662725+00:00", "flight_number": "QR2468", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:34:10.662716+00:00"}]}
2026-06-30 13:34:32 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:34:32.351127+00:00", "flight_number": "NP6789", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight NP6789: Cabin Pressure current=10.25 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.25, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight NP6789: Cabin Pressure current=10.25 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:34:32.351118+00:00"}]}
2026-06-30 13:34:53 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:34:53.229788+00:00", "flight_number": "AB1234", "simple_status": "Parked", "new_error_type": "WiFi Usage", "new_error_message": "Flight AB1234: WiFi Usage current=39 expected max=0 for status=Parked", "triggered_parameter": "WiFi Usage", "recorded_value": 39, "issue_description": "Abnormal system usage pattern detected: Wi-Fi activity is present when it should be disabled.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight AB1234: WiFi Usage current=39 expected max=0 for status=Parked", "first_detected": "2026-06-30T11:34:53.229779+00:00"}]}
2026-06-30 13:35:13 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:35:13.973662+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:35:13.973652+00:00"}]}
2026-06-30 13:35:34 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:35:34.732545+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:35:34.732536+00:00"}]}
2026-06-30 13:35:56 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:35:56.390952+00:00", "flight_number": "ST1357", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight ST1357: Cabin Pressure current=9.87 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.87, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight ST1357: Cabin Pressure current=9.87 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:35:56.390943+00:00"}]}
2026-06-30 13:36:17 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:36:17.161804+00:00", "flight_number": "ST1357", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight ST1357: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight ST1357: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:36:17.161794+00:00"}]}
2026-06-30 13:36:38 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:36:38.021130+00:00", "flight_number": "EF9012", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight EF9012: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight EF9012: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:36:38.021122+00:00"}]}
2026-06-30 13:36:58 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:36:58.675576+00:00", "flight_number": "BB9174", "simple_status": "Cruise", "new_error_type": "Autopilot Status", "new_error_message": "Flight BB9174: Autopilot Status current=OFF expected=ON for status=Cruise", "triggered_parameter": "Autopilot Status", "recorded_value": "OFF", "issue_description": "Autopilot status does not match the required state (ON) for flight status Cruise.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight BB9174: Autopilot Status current=OFF expected=ON for status=Cruise", "first_detected": "2026-06-30T11:36:58.675567+00:00"}]}
2026-06-30 13:37:19 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:37:19.420072+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight WX8642: Cabin Pressure current=15.85 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.85, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight WX8642: Cabin Pressure current=15.85 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:37:19.420063+00:00"}]}
2026-06-30 13:37:40 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:37:40.192526+00:00", "flight_number": "DD3589", "simple_status": "Cruise", "new_error_type": "Autopilot Status", "new_error_message": "Flight DD3589: Autopilot Status current=OFF expected=ON for status=Cruise", "triggered_parameter": "Autopilot Status", "recorded_value": "OFF", "issue_description": "Autopilot status does not match the required state (ON) for flight status Cruise.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight DD3589: Autopilot Status current=OFF expected=ON for status=Cruise", "first_detected": "2026-06-30T11:37:40.192516+00:00"}]}
2026-06-30 13:38:02 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:38:02.028323+00:00", "flight_number": "AA4826", "simple_status": "Cruise", "new_error_type": "Cabin Pressure", "new_error_message": "Flight AA4826: Cabin Pressure current=15.37 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.37, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight AA4826: Cabin Pressure current=15.37 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:38:02.028314+00:00"}]}
2026-06-30 13:38:22 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:38:22.799528+00:00", "flight_number": "QR2468", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight QR2468: Cabin Pressure current=9.72 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.72, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight QR2468: Cabin Pressure current=9.72 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:38:22.799519+00:00"}]}
2026-06-30 13:38:43 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:38:43.437491+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:38:43.437483+00:00"}]}
2026-06-30 13:39:05 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:39:05.217053+00:00", "flight_number": "NP6789", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight NP6789: Cabin Pressure current=9.78 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.78, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight NP6789: Cabin Pressure current=9.78 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:39:05.217044+00:00"}]}
2026-06-30 13:39:26 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:39:26.076106+00:00", "flight_number": "BB9174", "simple_status": "Cruise", "new_error_type": "WiFi Usage", "new_error_message": "Flight BB9174: WiFi Usage current=0 expected min=1 for status=Cruise", "triggered_parameter": "WiFi Usage", "recorded_value": 0, "issue_description": "Abnormal system usage pattern detected: Wi-Fi usage should be active but is zero.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight BB9174: WiFi Usage current=0 expected min=1 for status=Cruise", "first_detected": "2026-06-30T11:39:26.076097+00:00"}]}
2026-06-30 13:39:46 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:39:46.730093+00:00", "flight_number": "DD3589", "simple_status": "Cruise", "new_error_type": "Cabin Pressure", "new_error_message": "Flight DD3589: Cabin Pressure current=9.89 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.89, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight DD3589: Cabin Pressure current=9.89 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:39:46.730084+00:00"}]}
2026-06-30 13:40:07 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:40:07.481349+00:00", "flight_number": "CC6401", "simple_status": "Cruise", "new_error_type": "Cabin Pressure", "new_error_message": "Flight CC6401: Cabin Pressure current=10.1 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.1, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight CC6401: Cabin Pressure current=10.1 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:40:07.481338+00:00"}]}
2026-06-30 13:40:28 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:40:28.153462+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight WX8642: Cabin Pressure current=15.95 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.95, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight WX8642: Cabin Pressure current=15.95 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:40:28.153452+00:00"}]}
2026-06-30 13:40:49 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:40:49.951092+00:00", "flight_number": "QR2468", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:40:49.951083+00:00"}]}
2026-06-30 13:41:10 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:41:10.710165+00:00", "flight_number": "CC6401", "simple_status": "Cruise", "new_error_type": "WiFi Usage", "new_error_message": "Flight CC6401: WiFi Usage current=0 expected min=1 for status=Cruise", "triggered_parameter": "WiFi Usage", "recorded_value": 0, "issue_description": "Abnormal system usage pattern detected: Wi-Fi usage should be active but is zero.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight CC6401: WiFi Usage current=0 expected min=1 for status=Cruise", "first_detected": "2026-06-30T11:41:10.710155+00:00"}]}
2026-06-30 13:41:31 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:41:31.458608+00:00", "flight_number": "EF9012", "simple_status": "Parked", "new_error_type": "WiFi Usage", "new_error_message": "Flight EF9012: WiFi Usage current=33 expected max=0 for status=Parked", "triggered_parameter": "WiFi Usage", "recorded_value": 33, "issue_description": "Abnormal system usage pattern detected: Wi-Fi activity is present when it should be disabled.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight EF9012: WiFi Usage current=33 expected max=0 for status=Parked", "first_detected": "2026-06-30T11:41:31.458600+00:00"}]}
2026-06-30 13:41:52 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:41:52.180441+00:00", "flight_number": "UV9753", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight UV9753: Cabin Pressure current=9.95 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.95, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight UV9753: Cabin Pressure current=9.95 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:41:52.180430+00:00"}]}
2026-06-30 13:42:12 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:42:12.914630+00:00", "flight_number": "UV9753", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight UV9753: Cabin Pressure current=10.28 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.28, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight UV9753: Cabin Pressure current=10.28 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:42:12.914622+00:00"}]}
2026-06-30 13:42:34 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:42:34.589530+00:00", "flight_number": "CD5678", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight CD5678: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight CD5678: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:42:34.589520+00:00"}]}
2026-06-30 13:42:55 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:42:55.295905+00:00", "flight_number": "AA4826", "simple_status": "Cruise", "new_error_type": "Autopilot Status", "new_error_message": "Flight AA4826: Autopilot Status current=OFF expected=ON for status=Cruise", "triggered_parameter": "Autopilot Status", "recorded_value": "OFF", "issue_description": "Autopilot status does not match the required state (ON) for flight status Cruise.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight AA4826: Autopilot Status current=OFF expected=ON for status=Cruise", "first_detected": "2026-06-30T11:42:55.295895+00:00"}]}
2026-06-30 13:43:16 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:43:16.060617+00:00", "flight_number": "LM1235", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight LM1235: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight LM1235: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:43:16.060569+00:00"}]}
2026-06-30 13:43:36 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:43:36.826401+00:00", "flight_number": "YZ7531", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight YZ7531: Cabin Pressure current=15.06 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.06, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight YZ7531: Cabin Pressure current=15.06 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:43:36.826391+00:00"}]}
2026-06-30 13:43:58 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:43:58.485276+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight JK7890: Cabin Pressure current=15.3 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.3, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight JK7890: Cabin Pressure current=15.3 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:43:58.485268+00:00"}]}
2026-06-30 13:44:19 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:44:19.471103+00:00", "flight_number": "LM1235", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight LM1235: Cabin Pressure current=15.36 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.36, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight LM1235: Cabin Pressure current=15.36 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:44:19.471094+00:00"}]}
2026-06-30 13:44:40 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:44:40.111281+00:00", "flight_number": "ST1357", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight ST1357: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight ST1357: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:44:40.111272+00:00"}]}
